(0.2147453158384669, 4.259964211689171)
(-0.24532952130836594, 4.111178950863291)
(-0.1283655560150313, 4.231728758137926)
(-0.06747529819439202, 4.239037698159719)
(-0.1865727603050089, 4.01910563801352)
(0.0403298869921922, 3.741933753923556)
(-0.06790026011010386, 3.966846174937097)
(-0.29935462246599553, 3.9936730324977763)
(0.2801311548119483, 4.350678643064855)
(0.4295644356722643, 4.1979576869209465)
(0.20047347213594113, 4.411697944174544)
(-0.34225279766333827, 4.450111180644264)
(0.3035270037836876, 4.444019068836301)
(-0.35644839906502457, 3.96786796961542)
(-0.29383864884626176, 3.857320999960682)
(0.2713268239922799, 4.2722163739440475)
(0.39744886659855916, 4.4952218077901716)
(-0.3210775023839375, 4.206625115570792)
(-0.21403313481648367, 3.543805858490881)
(-0.03863176508593036, 4.001193737267931)
(0.45707932903368853, 4.063055680012233)
(-0.3182581981218232, 3.7500638292813466)
(0.24542407536698052, 4.273801826722082)
(-0.45313091919631876, 3.5265752630297547)
(-0.005532760125460223, 3.862631639722654)
(0.29244555504671144, 4.188843036216283)
(-0.260930550550564, 4.099750329835046)
(0.15481118751657796, 4.37493308865546)
(0.009103932844791496, 4.0129438405075835)
(-0.06483608914994365, 3.5438038173086746)
(-0.3560759850246614, 3.521813859261316)
(0.1793010694093129, 3.6113343207708635)
(0.13430663845622082, 4.082620117825272)
(0.49988369428035506, 4.436834293364193)
(-0.4628528396432767, 3.6554359792744053)
(-0.019968788520080105, 3.798407526934188)
(-0.17081767489722433, 4.22769961251805)
(0.2037975809375021, 3.519223613032186)
(-0.08148809517017874, 3.9010608255611343)
